Unique ID;Player;Club;Best Pos;Age;Transfer Value;Preferred Foot;Appearances;Minutes;Goals;xG;Shots;ShT;Conv %;Goals per 90 minutes;xG/90;Drb/90
2000252560;Braiden Graham;Everton;ST (C);18;€75K - €5.2M;Right-Footed;0 (4);123;0;0.27;4;0;0%;0.0;0.2;0.0
2000107107;Mathys De Carvalho;OL;DM;21;€90K - €900K;Right-Footed;0 (9);129;0;0;0;0;0%;0.0;0.0;0.0
19379342;Mateus Pivô;AVS SAD;D (R);28;€16K - €150K;Right-Footed Only;32;2832;3;2.06;24;6;13%;0.1;0.1;0.8
93140656;Casper Widell;Excelsior;D (C);23;€200K - €2M;Right-Footed;33;2864;1;1.16;9;2;11%;0.0;0.0;0.0
2000044247;Damian van der Haar;PEC Zwolle;D (C);22;€375K - €3.8M;Left-Footed;6 (5);520;0;0.23;1;0;0%;0.0;0.0;0.9
2000321649;Tobias Weigel;1. FC Heidenheim 1846;AM (C);19;€450K - €1.3M;Right-Footed;1;9;0;0.14;1;0;0%;0.0;0.0;0.0
28127311;Matthew Craig;Spurs;DM;23;€0;Right-Footed;0 (4);70;0;0;0;0;0%;0.0;0.0;0.0
2000412763;Isaack Ahamadi;Toulouse FC;ST (C);19;€18K - €180K;Right-Footed Only;0 (1);5;0;0;0;0;0%;0.0;0.0;0.0
2000297060;Enzo Koffi;Havre AC;D (L);20;€130K - €5.4M;Left-Footed;4 (1);331;0;0;0;0;0%;0.0;0.0;0.3
2000065679;Lynden Edhart;FC Utrecht;AM (L);20;€300K - €3M;Right-Footed;16;909;5;2.52;24;11;21%;0.5;0.2;1.5
2000375913;Hessel de Wit;AZ;M (C);19;€15M - €18M;Right-Footed;2 (5);312;0;0.05;1;0;0%;0.0;0.0;0.0
2000136834;Diogo Bezerra;Rio Ave;AM (R);23;€300K - €2.9M;Right-Footed;4 (3);246;2;0.85;5;3;40%;0.7;0.3;2.6
2000110029;Gerald Alders;Telstar;WB (R);21;€15.5M - €18.5M;Right-Footed;35;3161;0;2.37;19;3;0%;0.0;0.1;1.2
2000289491;Julián Vignolo;Toulouse FC;ST (C);19;€550K - €4.5M;Right-Footed Only;1 (7);256;0;0.31;6;3;0%;0.0;0.1;2.5
2000353440;Hakeem Agboluaje;Feyenoord;D (C);18;€275K - €2.8M;Left-Footed;0 (2);39;0;0;0;0;0%;0.0;0.0;0.0
19311819;Weverson;Gil Vicente;M (L);25;€40K - €425K;Left-Footed;11 (4);877;0;0.58;5;0;0%;0.0;0.1;0.9
2000292778;Francisco Souza Silva;Benfica;ST (C);18;€5.8M - €8.8M;Right-Footed Only;1 (6);179;0;0.93;9;3;0%;0.0;0.5;1.0
37074295;Nordin Bakker;sc Heerenveen;GK;28;€18K - €190K;Right-Footed Only;1;90;0;0;0;0;0%;0.0;0.0;0.0
2000301984;Nick Fichtinger;PEC Zwolle;DM;22;€450K - €4.4M;Right-Footed Only;35;2852;2;3.05;18;6;11%;0.1;0.1;0.1
2000104657;Francesco Coppola;Pisa;D (C);21;€1.2M - €2.5M;Right-Footed Only;0 (1);45;0;0;0;0;0%;0.0;0.0;0.0
2000297058;Guy Noël Zohouri;Havre AC;M (C);19;€5.4M - €8.2M;Right-Footed;3 (16);436;0;0.32;2;0;0%;0.0;0.1;0.0
2000191409;Lanroy Machine;Angers SCO;ST (C);20;€4.9M - €9M;Right-Footed;5 (25);976;1;2.47;25;8;4%;0.1;0.2;1.6
2000022831;Deveron Fonville;N.E.C.;D (L);23;€60K - €600K;Left-Footed;17 (2);1136;0;0.02;1;0;0%;0.0;0.0;2.0
2000317977;Ceadach O'Neill;Arsenal;AM (R);18;€950K - €2.1M;Right-Footed;0 (1);36;0;0;0;0;0%;0.0;0.0;0.0
2000257202;Cherrion Valerius;NAC Breda;D (R);20;€100K - €5.4M;Right-Footed Only;22 (2);1576;0;2.19;12;1;0%;0.0;0.1;1.4
2000228589;Marley Cruz;Feyenoord;AM (R);20;€1.5M - €3.1M;Right-Footed;0 (2);13;0;0.02;1;0;0%;0.0;0.0;0.0
2000199255;João Fonseca;Benfica;D (C);19;€6.6M - €8.2M;Right-Footed;0 (1);46;0;0;0;0;0%;0.0;0.0;0.0
19334653;Welinton Torrão;Santa Clara;AM (R);26;€350K;Right-Footed;1 (13);400;4;1.39;14;9;29%;0.9;0.3;0.2
39046523;Nökkvi Þeyr Þórisson;Telstar;AM (L);26;€22K - €220K;Right-Footed Only;5 (32);1146;4;6.26;57;21;7%;0.3;0.5;1.6
83297616;Pedro Rosas;Casa Pia;D (C);25;€300K;Left-Footed Only;10 (9);1276;1;0.46;6;2;17%;0.1;0.0;1.8
2000077279;Manu Rico;Atlético Pamplona;AM (C);23;€1.5K - €14K;Left-Footed;12 (2);840;1;0.77;9;5;11%;0.1;0.1;1.4
2000353439;Ayoub Ouarghi;Feyenoord;AM (C);18;€6.6M - €8.2M;Right-Footed;14 (5);1176;2;0.89;10;6;20%;0.2;0.1;1.4
37070611;Simon Janssen;Excelsior;DM;25;€450K;Left-Footed;19 (4);1574;0;0.06;1;0;0%;0.0;0.0;0.2
2000251805;Adrian Lahdo;Como;M (C);18;€9.8M - €11.5M;Right-Footed;1 (3);180;0;0.58;7;3;0%;0.0;0.3;2.0
2000157483;Or Israelov;Estoril Praia;D (C);21;€45K - €450K;Left-Footed;27;2298;0;0.53;4;1;0%;0.0;0.0;0.1
2000123793;Moussa Soumano;NAC Breda;ST (C);20;€3.8M - €7.4M;Right-Footed;3 (11);556;2;1.2;17;9;12%;0.3;0.2;1.1
2000114410;Milan Zonneveld;Sparta Rotterdam;ST (C);22;€190K - €1.9M;Right-Footed Only;2 (9);325;3;1.3;13;7;23%;0.8;0.4;0.6
2000090853;Nikolai Hopland;sc Heerenveen;D (C);21;€3.3M - €6.4M;Right-Footed;3 (2);315;0;0.17;2;0;0%;0.0;0.0;0.0
2000398868;Dai Baldé;Rio Ave;M (C);19;€110K - €1.1M;Right-Footed Only;0 (1);10;0;0;0;0;0%;0.0;0.0;0.0
2000276761;Kieran Morrison;Liverpool;AM (R);19;€12M - €14.5M;Left-Footed;0 (2);27;0;0;0;0;0%;0.0;0.0;0.0
2000392429;Amir Ibragimov;Man Utd;AM (C);18;€8.2M - €9.8M;Right-Footed;0 (1);14;1;0.13;1;1;100%;0.0;0.0;0.0
2000191774;Wellity Lucky;Liverpool;D (C);20;€110K - €1.1M;Right-Footed Only;0 (1);19;0;0;0;0;0%;0.0;0.0;0.0
2000259408;Naba Mensah;Bayer 04 Leverkusen;M (C);19;€325K - €3.3M;Right-Footed;0 (3);42;0;0;0;0;0%;0.0;0.0;0.0
2000280809;Jack Fletcher;Man Utd;M (C);19;€700K - €1.5M;Left-Footed;0 (2);18;0;0;0;0;0%;0.0;0.0;0.0
2000123645;Riley Owen;Brentford;M (C);20;€4.2M - €8M;Left-Footed;0 (2);45;0;0;0;0;0%;0.0;0.0;0.0
2000216065;Asher Agbinone;Crystal Palace;AM (L);20;€90K - €275K;Right-Footed;0 (1);18;0;0;0;0;0%;0.0;0.0;0.0
37084981;Julius Dirksen;Go Ahead Eagles;DM;23;€650K - €1.4M;Left-Footed;10 (19);1330;0;0.01;1;0;0%;0.0;0.0;0.2
2000395183;Rémi Himbert;OL;ST (C);18;€8M - €10M;Right-Footed Only;2 (12);532;1;0.98;12;5;8%;0.2;0.2;1.4
2000302088;Leo Shahar;Newcastle;D (R);19;€450K - €7.8M;Right-Footed;1 (1);109;0;0;0;0;0%;0.0;0.0;0.0
2000298719;Roman Egan-Riley;Spurs;D (C);19;€24K - €240K;Right-Footed;1 (2);106;0;0;0;0;0%;0.0;0.0;0.0
2000191862;Charlie Gray;Man City;DM;20;€0;Right-Footed;0 (1);30;0;0;0;0;0%;0.0;0.0;0.0
2000044562;Enock Agyei;Burnley;AM (L);21;€240K - €2.4M;Left-Footed Only;0 (2);86;1;0.13;2;2;50%;1.0;0.1;3.1
2000116668;Sil van der Wegen;FC Utrecht;M (C);21;€230K - €2.3M;Right-Footed;0 (3);23;0;0;0;0;0%;0.0;0.0;0.0
2000183395;Lewis Orford;West Ham;M (C);20;€150K - €1.5M;Right-Footed;0 (6);87;0;0.16;2;1;0%;0.0;0.2;1.0
2000104655;Edoardo Motta;Celesti;GK;21;€400K - €4.1M;Right-Footed Only;3;270;0;0;0;0;0%;0.0;0.0;0.0
2000238428;Yan Maranhão;Moreirense;ST (C);23;€80K - €800K;Right-Footed;11 (13);878;0;1.99;21;8;0%;0.0;0.2;0.4
2000292454;Djé;Santa Clara;M (C);23;€200K - €2M;Right-Footed Only;1 (2);99;0;0.04;1;1;0%;0.0;0.0;0.0
2000111335;Enrique Herrero;Levante;AM (L);21;€30K - €300K;Right-Footed;0 (8);187;1;0.5;5;2;20%;0.5;0.2;0.5
2000024755;Giacomo Faticanti;Juventus;M (C);21;€100K - €1M;Right-Footed;0 (14);258;0;0.41;2;0;0%;0.0;0.1;0.0
2000297063;Noam Obougou Jacquet;Havre AC;ST (C);20;€300K - €3.1M;Right-Footed;2 (15);363;0;0.56;6;4;0%;0.0;0.1;2.0
2000314411;Eser Gürbüz;sc Heerenveen;AM (R);19;€5.6M - €6.8M;Left-Footed;2 (19);610;0;1.93;13;3;0%;0.0;0.3;3.8
2000334572;Amine Moussaoui;Angers SCO;AM (L);19;€500K - €5.2M;Left-Footed Only;7 (16);870;3;3.07;19;8;16%;0.3;0.3;4.9
2000335934;Kenny Quetant;Havre AC;ST (C);19;€600K - €5.8M;Right-Footed;24 (5);2038;6;3.63;42;21;14%;0.3;0.2;1.0
59145966;Giorgi Abuashvili;FC Metz;AM (L);23;€170K - €1.7M;Right-Footed;10 (22);1005;1;1.69;20;6;5%;0.1;0.2;1.8
19375659;Ryan Carlos;FC Twente;WB (L);24;€60K - €600K;Left-Footed Only;1 (7);241;0;0.1;2;0;0%;0.0;0.0;1.1
2000189438;Alfie Harrison;Newcastle;M (C);20;€400K - €8.8M;Left-Footed;0 (5);141;0;0;0;0;0%;0.0;0.0;0.0
2000074822;Mike Kleijn;Sparta Rotterdam;DM;21;€425K - €4.2M;Left-Footed;3 (11);547;0;0.09;1;0;0%;0.0;0.0;0.3
2000183493;Dan Sinaté;Angers SCO;D (C);19;€800K - €1.7M;Left-Footed Only;2;180;0;0;0;0;0%;0.0;0.0;0.0
2000302640;Tiago Silva;FC Porto;M (C);18;€4.4M - €6.8M;Right-Footed Only;0 (1);30;0;0;0;0;0%;0.0;0.0;0.0
2000137679;Stefan Leković;Estrela da Amadora SAD;D (C);22;€90K - €900K;Right-Footed;7 (1);661;0;1.19;8;1;0%;0.0;0.2;0.0
2000046809;Jamal Gonzaga;Auxerre;AM (C);21;€850K - €1.8M;Right-Footed;5 (4);442;0;0.29;7;3;0%;0.0;0.1;1.2
2000314453;Kiani Inge;AZ;WB (R);18;€2.7M - €5.4M;Right-Footed;0 (2);22;0;0.26;1;0;0%;0.0;0.0;0.0
2000459182;Andrea Luongo;Torino;AM (C);18;€450K - €4.4M;Right-Footed;0 (4);46;0;0;0;0;0%;0.0;0.0;0.0
2000249747;Lucas Vennegoor of Hesselink;FC Twente;ST (C);20;€220K - €2.2M;Left-Footed Only;1 (7);240;3;1.57;10;6;30%;1.1;0.6;0.8
2000275537;Daren Mosengo;Havre AC;DM;19;€3.1M - €6M;Right-Footed;0 (6);151;0;0.44;2;1;0%;0.0;0.3;0.0
2000266819;Augusto Bando;Fiorentina;DM;19;€275K - €2.8M;Right-Footed;0 (10);276;0;0.06;1;0;0%;0.0;0.0;0.0
2000177059;Tim Haksteeg;Feyenoord;GK;19;€14K - €150K;Right-Footed;0 (1);12;0;0;0;0;0%;0.0;0.0;0.0
43372283;Federico Bergonzi;Fortuna Sittard;D (R);25;€22K - €210K;Right-Footed Only;3 (3);363;0;0.58;4;1;0%;0.0;0.1;1.2
2000375909;Ivan Struk;Sunderland;DM;18;€80K - €230K;Right-Footed;0 (2);71;0;0;0;0;0%;0.0;0.0;0.0
2000324042;Dani Ángel;Wolves;ST (C);20;€130K - €1.3M;Left-Footed;0 (3);38;0;0.09;1;0;0%;0.0;0.0;0.0
2000468914;Yasser Salah Rahmouni;Go Ahead Eagles;M (C);19;€170K - €1.7M;Right-Footed;0 (4);26;0;0;0;0;0%;0.0;0.0;0.0
2000266542;Spike Brits;Man City;GK;18;€90K - €900K;Right-Footed;2 (2);332;0;0;0;0;0%;0.0;0.0;0.0
2000519943;Jairo Beerens;PSV;AM (L);17;€5.4M - €6.6M;Left-Footed;0 (1);13;0;0;0;0;0%;0.0;0.0;0.0
2000290560;Kaïl Boudache;OGC Nice;AM (R);19;€700K - €7.8M;Left-Footed;0 (9);215;0;0.58;3;1;0%;0.0;0.2;2.9
2000385301;Robin van Cruijsen;FC Volendam;AM (C);20;€6.2M - €7.4M;Left-Footed;25 (3);2022;0;1.45;17;4;0%;0.0;0.1;0.7
2000241431;Federico Cassa;Bergamo;AM (C);20;€6K - €55K;Right-Footed Only;4 (6);389;3;1.01;6;4;50%;0.7;0.2;0.7
2000055464;Brahim Ghalidi;NAC Breda;AM (L);21;€170K - €1.7M;Right-Footed;1 (4);125;0;0;0;0;0%;0.0;0.0;4.3
37084843;Stan Henderikx;Excelsior;D (C);22;€220K - €2.2M;Left-Footed;33;2985;0;0.57;6;0;0%;0.0;0.0;0.0
2000372676;Paco Cortés;Levante;AM (L);18;€10.5M - €16M;Right-Footed;0 (3);128;0;1.08;4;2;0%;0.0;0.8;2.8
2000213041;Yannis Lawson;FC Metz;WB (L);21;€1.1M - €2.3M;Left-Footed Only;1;72;0;0.35;3;0;0%;0.0;0.4;0.0
2000110031;Nick Verschuren;FC Volendam;D (C);21;€400K - €4.1M;Right-Footed;26 (4);2558;1;1.19;6;2;17%;0.0;0.0;0.0
2000184141;Eddy Kouadio;Fiorentina;D (C);20;€1.7M - €3.5M;Right-Footed;4 (2);412;0;0;0;0;0%;0.0;0.0;0.2
2000022624;Yoram Boerhout;Feyenoord;ST (C);21;€0;Right-Footed;0 (1);11;0;0;0;0;0%;0.0;0.0;0.0
2000273435;Jaden de Guzmán;Sparta Rotterdam;M (C);19;€45K - €475K;Right-Footed;1 (4);116;0;0.53;4;2;0%;0.0;0.4;0.0
2000155488;Ivan Sulev;Cagliari;AM (R);19;€180K - €1.8M;Right-Footed Only;0 (3);28;0;0;0;0;0%;0.0;0.0;0.0
2000147031;Álex Primo;Levante;GK;21;€140K - €1.4M;Right-Footed Only;2 (1);251;0;0;0;0;0%;0.0;0.0;0.0
43617285;Silvinho Esajas;FC Volendam;DM;23;€600K - €1.3M;Right-Footed Only;2 (5);337;0;0.16;1;0;0%;0.0;0.0;0.0
2000147802;Isaac;Hellas Verona;ST (C);22;€60K - €600K;Right-Footed;0 (5);86;0;0.17;4;1;0%;0.0;0.2;0.0
2000219407;Ayoni Santos;Sparta Rotterdam;AM (C);20;€350K - €3.6M;Right-Footed Only;1 (3);135;0;0.27;5;1;0%;0.0;0.2;0.0
2000392914;Rodrigo Rodrigues;Gil Vicente;AM (L);18;€475K - €8.6M;Right-Footed;0 (1);44;0;0;0;0;0%;0.0;0.0;0.0
2000434527;Gonzalo Pastor;Famalicão;M (C);20;€140K - €1.4M;Right-Footed;0 (5);123;0;0.36;3;1;0%;0.0;0.3;0.7
2000112877;Miodrag Pivaš;Newcastle;DM;21;€400K - €1.2M;Right-Footed Only;1 (5);115;0;0;0;0;0%;0.0;0.0;0.0
2000103271;Luca Monticelli;Hellas Verona;ST (C);21;€40K - €400K;Right-Footed;0 (6);80;0;0;0;0;0%;0.0;0.0;1.1
2000261998;Enzo Keutgen;Juventus;M (C);19;€190K - €1.9M;Right-Footed;0 (2);43;0;0;0;0;0%;0.0;0.0;0.0
2000406116;Jocelin Ta Bi;Sunderland;AM (R);21;€150K - €7.4M;Left-Footed;0 (5);143;1;0.12;1;1;100%;0.6;0.1;3.8
2000398590;Adam Žulevič;Genoa;ST (C);18;€350K - €3.5M;Right-Footed;0 (10);144;0;0.69;6;3;0%;0.0;0.4;0.0
2000432999;Björn Mellema;PEC Zwolle;DM;19;€230K - €2.3M;Right-Footed Only;0 (12);218;0;0;0;0;0%;0.0;0.0;0.0
2000244094;Ognjen Drakulić;Gil Vicente;AM (C);20;€230K - €2.3M;Right-Footed Only;0 (1);14;0;0;0;0;0%;0.0;0.0;0.0
2000128997;Cléo Mélières;FC Metz;WB (R);21;€700K - €1.5M;Right-Footed;2 (1);224;0;0.52;4;1;0%;0.0;0.2;1.2
2000336990;Luc Nieuwenhuijs;Sparta Rotterdam;AM (L);19;€180K - €6.8M;Right-Footed;0 (5);105;0;1.76;5;1;0%;0.0;1.5;5.1
19381250;Adriel;AVS SAD;GK;25;€75K - €750K;Right-Footed;33;2886;0;0;0;0;0%;0.0;0.0;0.0
2000275061;Francisco Couto;Famalicão;AM (L);19;€1.4M - €2.8M;Right-Footed Only;0 (6);82;0;0.33;4;1;0%;0.0;0.4;5.5
2000188227;Noah Lahmadi;Toulouse FC;DM;21;€220K - €2.2M;Right-Footed;9 (11);859;1;0.52;3;1;33%;0.1;0.1;0.2
2000259384;Ferdinand Pohl;Bayer 04 Leverkusen;D (C);19;€120K - €1.2M;Right-Footed;1 (1);128;0;0;0;0;0%;0.0;0.0;0.0
2000241574;Andy Visser;Sparta Rotterdam;ST (C);21;€35K - €350K;Left-Footed Only;2 (4);272;0;1.64;9;4;0%;0.0;0.5;0.3
2000290392;Seny Koumbassa;Toulouse FC;D (C);18;€850K - €9.6M;Right-Footed;19 (6);1765;0;0.92;11;1;0%;0.0;0.0;0.0
93140653;Melker Ellborg;Sunderland;GK;23;€4M - €7.6M;Right-Footed;3 (1);336;0;0;0;0;0%;0.0;0.0;0.0
24065109;Ivan Mandić;Casa Pia;GK;23;€325K - €1M;Left-Footed;1 (1);128;0;0;0;0;0%;0.0;0.0;0.0
2000169050;Sam Ringeling;Feyenoord;D (C);20;€75K - €750K;Right-Footed;0 (1);13;0;0;0;0;0%;0.0;0.0;0.0
168244;Filip Bednarek;Sparta Rotterdam;GK;33;€20K - €200K;Right-Footed Only;2;180;0;0;0;0;0%;0.0;0.0;0.0
2000288646;Telli Siwe;Auxerre;D (C);21;€130K - €1.3M;Right-Footed Only;6 (2);582;0;0.4;2;0;0%;0.0;0.1;0.0
2000303370;Sandro Nascimento;Torino;DM;19;€150K - €1.5M;Left-Footed Only;0 (1);13;0;0;0;0;0%;0.0;0.0;0.0
2000245964;Yael Trepy;Cagliari;ST (C);20;€375K - €3.7M;Left-Footed;0 (4);93;1;0.55;4;3;25%;1.0;0.5;0.0
2000251149;Renan;Famalicão;D (C);21;€950K - €2M;Left-Footed;2 (1);199;0;0;0;0;0%;0.0;0.0;0.0
2000068014;Giovanni van Zwam;Go Ahead Eagles;D (C);22;€14K - €130K;Right-Footed Only;5 (10);545;0;1.24;4;1;0%;0.0;0.2;0.7
2000398515;Leonard Ngenge;Leeds;D (L);18;€70K - €700K;Left-Footed Only;0 (1);55;0;0;0;0;0%;0.0;0.0;0.0
2000268652;Fletcher Boyd;Aston Villa;AM (L);18;€5M - €7.4M;Right-Footed;1 (5);155;0;0.84;5;1;0%;0.0;0.5;0.6
2000284052;Eduardo Fernandes;Benfica;AM (R);19;€10M - €15.5M;Right-Footed;0 (1);12;0;0;0;0;0%;0.0;0.0;0.0
2000130306;Rhys Bozinovski;Heracles Almelo;M (C);22;€450K - €4.6M;Right-Footed;3 (21);529;1;0.66;6;2;17%;0.2;0.1;0.2
2000274232;Landerson;Moreirense;AM (L);19;€18K - €190K;Right-Footed Only;0 (11);241;0;0.17;5;0;0%;0.0;0.1;4.1
2000273538;Luis Fernando;Santa Clara;ST (C);21;€325K - €8.6M;Right-Footed;2 (4);245;0;0.41;7;3;0%;0.0;0.2;0.7
2000268524;Duarte Nogueira;Famalicão;D (C);19;€85K - €850K;Right-Footed Only;3 (1);272;1;0.22;3;2;33%;0.3;0.1;0.7
2000056425;Neneca;Santa Clara;GK;22;€22K - €65K;Right-Footed Only;6 (1);562;0;0;0;0;0%;0.0;0.0;0.0
2000266294;Francesco Castaldo;Bologna;ST (C);19;€600K - €5.8M;Right-Footed;2 (6);176;0;0.89;7;2;0%;0.0;0.5;1.0
2000216560;Kamarni Ryan;Burnley;AM (R);20;€160K - €1.6M;Right-Footed;0 (1);18;0;0.1;1;0;0%;0.0;0.0;0.0
2000407522;Theo Julienne;Arsenal;DM;18;€110K - €1.1M;Right-Footed;0 (3);9;0;0;0;0;0%;0.0;0.0;0.0
2000329439;Ayman;Villarreal;ST (C);21;€8K - €80K;Right-Footed Only;0 (2);49;0;0.05;1;1;0%;0.0;0.0;0.0
2000047625;Luís Gomes;Estoril Praia;AM (L);22;€450K - €1.3M;Right-Footed;1 (6);174;0;0.79;6;2;0%;0.0;0.4;3.1
2000228587;Sven Bouland;FC Groningen;D (C);20;€45K - €475K;Left-Footed;1 (2);87;0;0.1;1;0;0%;0.0;0.1;0.0
2000295073;Romeo Sandrucci;Torino;AM (R);18;€210K - €600K;Right-Footed Only;0 (12);168;0;0.07;1;0;0%;0.0;0.0;4.8
2000289228;Lucas Rosier;Rennes;ST (C);19;€500K - €8M;Left-Footed;1 (4);160;0;0.32;1;1;0%;0.0;0.2;3.4
2000194759;Jenson Jones;Sunderland;D (R);19;€75K - €750K;Right-Footed;3 (8);590;0;0;0;0;0%;0.0;0.0;0.8
2000173923;Romeo Aigbekaen;FC St. Pauli;AM (L);21;€45K - €475K;Right-Footed;0 (1);16;0;0.05;1;0;0%;0.0;0.0;0.0
2000260079;Eman Košpo;Fiorentina;D (C);19;€150K - €1.5M;Right-Footed;1 (1);118;0;0;0;0;0%;0.0;0.0;0.0
2000404273;Rojendro Oudsten;Telstar;D (R);18;€4.4M - €8.4M;Right-Footed;1;82;0;0.56;4;2;0%;0.0;0.6;1.1
2000222077;Pele Arganese-McDermott;Spurs;D (C);20;€0;Right-Footed;0 (1);86;0;0;0;0;0%;0.0;0.0;0.0
2000252360;Ossian Nordvall;Bologna;DM;19;€30K - €300K;Right-Footed;0 (3);41;0;0;0;0;0%;0.0;0.0;0.0
2000254678;Luca Dalla Costa;U.S. Lecce;D (C);19;€160K - €1.6M;Left-Footed Only;0 (3);20;0;0;0;0;0%;0.0;0.0;0.0
2000269527;Lyfe Oldenstam;Como;D (R);19;€14K - €140K;Right-Footed;0 (1);85;0;0;0;0;0%;0.0;0.0;0.0
2000199407;Tijn den Boggende;FC Utrecht;ST (C);19;€8M - €10M;Left-Footed Only;1 (6);177;0;0.71;9;6;0%;0.0;0.4;0.0
16254084;Paul Tschernuth;1. FC Heidenheim 1846;GK;24;€30K;Left-Footed Only;1;90;0;0;0;0;0%;0.0;0.0;0.0
2000110033;Jermaine Rijssel;sc Heerenveen;AM (L);21;€275K - €800K;Right-Footed;0 (3);62;1;0.35;2;2;50%;0.0;0.0;0.0
2000375912;Ruud Nijstad;FC Twente;D (C);18;€12K - €5.8M;Left-Footed Only;13 (1);1107;1;0.4;4;1;25%;0.1;0.0;0.1
2000330883;Ben Hawighorst;Bayer 04 Leverkusen;D (C);18;€350K - €3.5M;Left-Footed Only;1 (1);151;0;0;1;0;0%;0.0;0.0;0.0
2000290405;Enzo Faty;Toulouse FC;ST (C);19;€950K - €2M;Right-Footed;0 (2);26;0;0;0;0;0%;0.0;0.0;0.0
2000291418;Evan Mooney;Arsenal;ST (C);18;€70K - €700K;Right-Footed;0 (1);17;0;0;0;0;0%;0.0;0.0;0.0
2000241001;Gabriele Bertolini;Fiorentina;AM (L);20;€1.5M - €3.2M;Right-Footed;0 (1);5;0;0;0;0;0%;0.0;0.0;0.0
2000257804;Nick Rothweiler;1. FC Heidenheim 1846;DM;19;€20K - €200K;Right-Footed;0 (2);25;0;0;0;0;0%;0.0;0.0;0.0
2000328959;Emanuele Sala;Casciavit;M (C);18;€275K - €2.7M;Right-Footed Only;0 (1);15;0;0;0;0;0%;0.0;0.0;0.0
2000415024;Hassan Aboul-Maati;Rio Ave;D (L);21;€150K - €1.5M;Left-Footed;0 (2);18;0;0;0;0;0%;0.0;0.0;0.0
2000287401;Mats Egbring;sc Heerenveen;D (R);19;€1.3M - €2.8M;Right-Footed Only;7 (5);723;0;0.6;6;0;0%;0.0;0.1;0.5
2000096537;Bram Rovers;sc Heerenveen;D (R);21;€120K - €375K;Right-Footed;4 (2);361;0;0.5;3;0;0%;0.0;0.1;0.0
2000254423;Kenny Olinga;Torino;M (C);18;€110K - €1.1M;Right-Footed;0 (1);28;0;0;0;0;0%;0.0;0.0;0.0
2000475043;Stephan Zagadou;Havre AC;D (C);17;€5M - €6.4M;Right-Footed;0 (1);45;0;0;0;0;0%;0.0;0.0;0.0
2000319779;Víctor Fernández;Valencia;AM (C);18;€100K - €1M;Left-Footed;0 (1);8;0;0;0;0;0%;0.0;0.0;0.0
2000266581;Alessandro Di Nunzio;AS Roma;DM;19;€2.4M - €4.8M;Left-Footed Only;1 (16);384;0;0.06;1;0;0%;0.0;0.0;0.0
2000476445;Abdulbaki Al-Khalaf;RB Leipzig;ST (C);18;€450K - €1.3M;Right-Footed;0 (2);32;0;0;0;0;0%;0.0;0.0;0.0
2000098304;Lorenzo Anghelé;Juventus;AM (C);21;€50K - €475K;Right-Footed Only;1 (16);602;1;0.47;5;1;20%;0.1;0.1;0.9
2000214884;Xanet Oláiz;Alavés;D (C);22;€0;Left-Footed Only;0 (4);122;0;0;0;0;0%;0.0;0.0;0.0
2000023976;Sergio Barlocco;RC Lens;GK;22;€150K - €1.5M;Right-Footed Only;1;90;0;0;0;0;0%;0.0;0.0;0.0
2000276771;Kareem Ahmed;Liverpool;AM (C);19;€14K - €150K;Right-Footed Only;0 (1);7;0;0;0;0;0%;0.0;0.0;0.0
2000289509;Yaël Thébault;Rennes;D (C);19;€5.6M - €10M;Right-Footed;0 (7);121;0;0;0;0;0%;0.0;0.0;0.0
83261902;Gustavo Mendonça;AVS SAD;M (C);23;€95K - €950K;Right-Footed;2 (9);300;0;0.58;2;1;0%;0.0;0.2;0.0
2000228103;Cristo;Celesti;M (C);21;€18K - €170K;Right-Footed;0 (1);26;0;0.11;1;0;0%;0.0;0.0;0.0
2000054489;Nesto Groen;Excelsior;ST (C);21;€325K - €950K;Right-Footed Only;0 (6);97;0;0.02;1;0;0%;0.0;0.0;0.0
2000485237;Antoine N'Diaye;Bologna;AM (R);20;€160K - €475K;Right-Footed;0 (2);21;0;0;0;0;0%;0.0;0.0;0.0
2000222772;Danny Anisjko;Nott'm Forest;AM (R);20;€0;Right-Footed;0 (6);52;0;0;1;0;0%;0.0;0.0;0.0
2000198121;Isaac Holland;Brentford;AM (R);20;€120K - €375K;Right-Footed;0 (2);60;0;0.83;3;1;0%;0.0;0.0;0.0
2000188768;Joan Tincres;AS Monaco;ST (C);19;€230K - €2.3M;Right-Footed;0 (8);213;1;1.63;14;8;7%;0.4;0.7;0.8
2000444359;Tiago Malfatti;Pisa;M (C);18;€16K - €150K;Right-Footed;0 (1);3;0;0;0;0;0%;0.0;0.0;0.0
2000049211;James Balagizi;Liverpool;M (C);22;€500 - €3K;Right-Footed;0 (1);8;0;0;0;0;0%;0.0;0.0;0.0
2000143281;Djomar Giersthove;Feyenoord;D (C);21;€150K - €450K;Right-Footed;1;90;0;0.15;1;0;0%;0.0;0.1;0.0
2000414242;Bradley Burrowes;Aston Villa;AM (R);18;€65K - €650K;Right-Footed;0 (4);29;0;0;0;0;0%;0.0;0.0;0.0
2000272176;Jayce Fitzgerald;Man Utd;M (C);19;€130K - €1.3M;Right-Footed;0 (5);50;0;0;1;0;0%;0.0;0.0;0.0
2000124322;Simone Cinquegrano;Blu-neri;D (R);22;€140K - €1.4M;Right-Footed;0 (5);130;0;0;0;0;0%;0.0;0.0;2.1
